Disease_Name,Day,Topic,Word,Weight
NSTEMI,5,Topic_1,超广谱β-内酰胺酶试验,0.0007422452
NSTEMI,5,Topic_1,钴铬合金依维莫司洗脱冠脉支架系统(1120350-33美国雅培),0.0007422452
NSTEMI,5,Topic_1,蛋白琥珀酸铁口服溶液,0.0007422452
NSTEMI,5,Topic_1,空心纤维透析器(AV600S，德国费森),0.0007422452
NSTEMI,5,Topic_1,经皮冠状动脉腔内成形术(PTCA),0.0007422452
NSTEMI,5,Topic_1,雾化器[筒式吸舒][MT200(大],0.0007422452
NSTEMI,5,Topic_1,冠脉雷帕霉素洗脱钴基合金支架系统(G30183.0*18上海微创),0.0007422451
NSTEMI,5,Topic_1,曲马多缓释片,0.000742245
NSTEMI,5,Topic_1,卤米松,0.000742245
NSTEMI,5,Topic_1,红霉素软膏,0.00074224494
NSTEMI,5,Topic_1,俯卧位通气,0.0007422448
NSTEMI,5,Topic_1,ECT静息门控心肌灌注显象,0.0007422448
NSTEMI,5,Topic_1,药物洗脱冠脉支架系统CoronaryStentSystem(RSINT30026X爱尔兰美敦力),0.0007422448
NSTEMI,5,Topic_1,小抢救,0.00074224477
NSTEMI,5,Topic_1,D-二聚体定量D-D,0.00074224477
NSTEMI,5,Topic_1,CT全腹部平扫+增强(上腹+下腹+盆腔),0.0007422447
NSTEMI,5,Topic_1,血液滤过置换基础液,0.0007422447
NSTEMI,5,Topic_1,血气分析+离子四项+乳酸*2,0.0007422446
NSTEMI,5,Topic_1,周二、周四、周六执行,0.00074224453
NSTEMI,5,Topic_1,碱性磷酸酶ALP,0.0007422444
NSTEMI,5,Topic_1,西格列汀二甲双胍片,0.0007422444
NSTEMI,5,Topic_1,枸橼酸舒芬太尼注射液,0.0007422444
NSTEMI,5,Topic_1,拔除患者右前壁动脉鞘,0.00074224424
NSTEMI,5,Topic_1,1小时后测血糖,0.0007422442
NSTEMI,5,Topic_1,血清隐球菌抗原,0.00074224366
NSTEMI,5,Topic_1,枸橼酸莫沙必利片,0.00074224366
NSTEMI,5,Topic_1,磁共振血管成像(平扫)(MRA)(3.0T),0.0007422434
NSTEMI,5,Topic_1,去乙酰毛花苷注射液,0.0007422434
NSTEMI,5,Topic_1,胸水培养（细菌+真菌）,0.00074224337
NSTEMI,5,Topic_1,2mg,0.0007422432
NSTEMI,5,Topic_1,DR足部正位(右侧)(床旁),0.00074224285
NSTEMI,5,Topic_1,抗凝血用枸橼酸钠溶液,0.0007422428
NSTEMI,5,Topic_1,复方阿嗪米特肠溶片,0.0007422428
NSTEMI,5,Topic_1,彩超：经腹子宫附件,0.00074224244
NSTEMI,5,Topic_1,拟行CAG+PCI术,0.0007422424
NSTEMI,5,Topic_1,格列齐特缓释片,0.0007422422
NSTEMI,5,Topic_1,拔除心包积液引流管,0.0007422421
NSTEMI,5,Topic_1,用法已告知患者家属,0.00074224186
NSTEMI,5,Topic_1,激光疗法,0.0007422418
NSTEMI,5,Topic_1,纯音听阈测定,0.0007422418
NSTEMI,5,Topic_1,行CRRT治疗,0.0007422415
NSTEMI,5,Topic_1,呼吸机辅助呼吸,0.00070318347
NSTEMI,5,Topic_1,奥氮平片,0.0007031834
NSTEMI,5,Topic_1,甲功三项,0.00070318324
NSTEMI,5,Topic_1,血清蛋白电泳,0.00070318324
NSTEMI,5,Topic_1,血管炎五项,0.0007031832
NSTEMI,5,Topic_1,D-二聚体定量D-D[血液室],0.00070318306
NSTEMI,5,Topic_1,血管彩超：双肾动脉及腹主动脉,0.00070318306
NSTEMI,5,Topic_1,氯化钾注射液,0.00062824314
NSTEMI,5,Topic_1,头孢呋辛酯片,0.0006282429
NSTEMI,5,Topic_1,注射用艾司奥美拉唑钠,0.0006282425
NSTEMI,5,Topic_1,氯沙坦钾片,0.00062824244
NSTEMI,5,Topic_1,贝那普利片,0.0006282424
NSTEMI,5,Topic_1,随机尿三项,0.0006282424
NSTEMI,5,Topic_1,沙格列汀片,0.0006282421
NSTEMI,5,Topic_1,福辛普利钠片,0.0006282421
NSTEMI,5,Topic_1,氢氯噻嗪片,0.0006282421
NSTEMI,5,Topic_1,左旋氨氯地平片,0.0006282417
NSTEMI,5,Topic_1,桉柠蒎肠溶软胶囊,0.0006282416
NSTEMI,5,Topic_1,精蛋白生物合成人胰岛素30R注射液,0.0006282415
NSTEMI,5,Topic_1,利可君片,0.0006282412
NSTEMI,5,Topic_1,血管彩超：颈动脉+椎动脉,0.0006282404
NSTEMI,5,Topic_1,血管彩超：股动脉(假性动脉瘤),0.0006282398
NSTEMI,5,Topic_1,普萘洛尔片,0.0006282397
NSTEMI,5,Topic_1,塞来昔布胶囊,0.0006282377
NSTEMI,5,Topic_1,甲巯咪唑片,0.0006282357
NSTEMI,5,Topic_1,硝酸异山梨酯片,0.00039710462
NSTEMI,5,Topic_1,甘露醇注射液,0.00039710422
NSTEMI,5,Topic_1,彩超：肝胆脾胰，腹水,0.00039710422
NSTEMI,5,Topic_1,12日至15日执行二级护理,0.00039710404
NSTEMI,5,Topic_1,eGFR(血肌酐),0.000397104
NSTEMI,5,Topic_1,行床旁CRRT,0.00039710375
NSTEMI,5,Topic_1,氟康唑片,0.00039710346
NSTEMI,5,Topic_1,CT颈部血管成像（CTA）,0.00039710343
NSTEMI,5,Topic_1,大便真菌培养+真菌涂片,0.00039710343
NSTEMI,5,Topic_1,心排血量测定,0.0003971033
NSTEMI,5,Topic_1,3pm,0.00039710297
NSTEMI,5,Topic_1,浓氯化钠注射液,0.0003971027
NSTEMI,5,Topic_1,注射用磷酸肌酸钠,0.00039710256
NSTEMI,5,Topic_1,术肘关节伸直制动,0.00039710238
NSTEMI,5,Topic_1,肺通气+肺弥散,0.00039710227
NSTEMI,5,Topic_1,低脂糖尿病饮食,0.0003971022
NSTEMI,5,Topic_1,肝功三项,0.00039710212
NSTEMI,5,Topic_1,甲肝抗体IgM,0.0003971021
NSTEMI,5,Topic_1,盐酸羟考酮缓释片,0.0003971019
NSTEMI,5,Topic_1,注射用那屈肝素钙,0.00039710168
NSTEMI,5,Topic_1,放胸水1000ml,0.00039710145
NSTEMI,5,Topic_1,维生素B2片,0.0003971013
NSTEMI,5,Topic_1,注射用还原型谷胱甘肽,0.0003971013
NSTEMI,5,Topic_1,DR腹部侧位*(1),0.00039710122
NSTEMI,5,Topic_1,去血透室血液透析,0.00039710104
NSTEMI,5,Topic_1,CT盆腔平扫,0.00039710096
NSTEMI,5,Topic_1,门冬氨酸钾注射液,0.00039710096
NSTEMI,5,Topic_1,坦索罗辛缓释胶囊,0.0003971008
NSTEMI,5,Topic_1,盐酸消旋山莨菪碱注射液,0.00039710072
NSTEMI,5,Topic_1,拟行冠脉造影,0.00039710055
NSTEMI,5,Topic_1,胺碘酮片,0.0003971003
NSTEMI,5,Topic_1,*外周血结核感染T细胞检测(T-SPOT),0.00039710017
NSTEMI,5,Topic_1,注射用比伐芦定,0.00039710014
NSTEMI,5,Topic_1,凉开水送服,0.00039710006
NSTEMI,5,Topic_1,芬太尼透皮贴剂,0.0003970995
NSTEMI,5,Topic_1,大便幽门螺杆菌抗原,0.0003970993
NSTEMI,5,Topic_1,维生素B12注射液,0.0003970992
NSTEMI,5,Topic_1,复方氨基酸注射液(9AA),0.00039709912
NSTEMI,5,Topic_1,血管彩超：颈动脉,0.00039709898
NSTEMI,5,Topic_1,HLA-B*5801基因检测[外],0.00039709854
NSTEMI,5,Topic_1,尿NAG,0.00039709773
NSTEMI,5,Topic_1,复合维生素B片,0.00039709764
NSTEMI,5,Topic_1,奥美拉唑肠溶片,0.00039709688
NSTEMI,5,Topic_1,莫沙必利片,0.0003970964
NSTEMI,5,Topic_1,心电图呈一直线,0.0003970959
NSTEMI,5,Topic_1,丙肝抗体定量,0.0003970954
NSTEMI,5,Topic_1,常规心电图检查（十八导联加收）,0.00039709455
NSTEMI,5,Topic_1,DR腹部正位*(1),0.00039708917
NSTEMI,5,Topic_1,*淋巴亚群T,0.00039707092
NSTEMI,5,Topic_1,甘精胰岛素注射液,0.00018680062
NSTEMI,5,Topic_1,肝素钠注射液,0.00018677121
NSTEMI,5,Topic_1,葡萄糖酸钙注射液,0.00018677082
NSTEMI,5,Topic_1,谷丙转氨酶ALT,0.00018653195
NSTEMI,5,Topic_1,CT胸部平扫检查(高分辨),0.00018653182
NSTEMI,5,Topic_1,痰细菌培养（普通+嗜血）,0.00018653163
NSTEMI,5,Topic_1,瑞巴派特片,0.00018653141
NSTEMI,5,Topic_1,谷草转氨酶AST,0.00018615047
NSTEMI,5,Topic_1,布地奈德福莫特罗粉吸入剂,0.00018599103
NSTEMI,5,Topic_1,洛贝林注射液,0.00018598944
NSTEMI,5,Topic_1,吸入用硫酸沙丁胺醇溶液,0.00018598892
NSTEMI,5,Topic_1,尿红细胞位相,0.00018598874
NSTEMI,5,Topic_1,注射用苄星青霉素,0.00018598844
NSTEMI,5,Topic_1,卤米松乳膏0.05%,0.00018598828
NSTEMI,5,Topic_1,丙泊酚中,0.00018598726
NSTEMI,5,Topic_1,复方氨基酸注射液(18AA-IX）,0.00018598717
NSTEMI,5,Topic_1,左西孟旦注射液,0.00018598707
NSTEMI,5,Topic_1,美托洛尔片,0.00018598694
NSTEMI,5,Topic_1,麻仁润肠丸,0.0001859866
NSTEMI,5,Topic_1,24小时尿免疫固定电泳(IgG+A+M),0.00018598653
NSTEMI,5,Topic_1,执行8U胰岛素,0.0001859865
NSTEMI,5,Topic_1,地特胰岛素注射液(特充),0.00018598649
NSTEMI,5,Topic_1,动态心电图,0.00018598644
NSTEMI,5,Topic_1,非诺贝特胶囊,0.00018598643
NSTEMI,5,Topic_1,透析前,0.00018598625
NSTEMI,5,Topic_1,抗磷脂酶A2受体IgG抗体[外],0.00018598624
NSTEMI,5,Topic_1,上述口服药15：30执行,0.00018598611
NSTEMI,5,Topic_1,2片，Q1h,0.00018598606
NSTEMI,5,Topic_1,利拉鲁肽注射液（预填充）,0.00018598605
NSTEMI,5,Topic_1,0.1ug,0.000185986
NSTEMI,5,Topic_1,醋酸泼尼松片,0.00018598592
NSTEMI,5,Topic_1,鲑鱼降钙素喷鼻剂,0.00018598585
NSTEMI,5,Topic_1,输注B型RH+红细胞悬液2U,0.00018598576
NSTEMI,5,Topic_1,复方氯已定含漱液,0.00018598571
NSTEMI,5,Topic_1,血压监测6小时,0.00018598553
NSTEMI,5,Topic_1,超声波治疗,0.00018598526
NSTEMI,5,Topic_1,地塞米松注射液,0.00018598523
NSTEMI,5,Topic_1,经皮冠状动脉内支架置入术(STENT)(扩张多支血管每支血管加收）,0.00018598515
NSTEMI,5,Topic_1,吸入用异丙托溴铵溶液,0.00018598507
NSTEMI,5,Topic_1,送DSA室行PCI术,0.00018598475
NSTEMI,5,Topic_1,肾功六项,0.00018598461
NSTEMI,5,Topic_1,插胃管,0.0001859845
NSTEMI,5,Topic_1,执行门冬30胰岛素6U,0.00018598445
NSTEMI,5,Topic_1,血栓四项(TAT,0.00018598445
NSTEMI,5,Topic_1,19：00执行,0.00018598442
NSTEMI,5,Topic_1,盐酸阿米替林片,0.00018598439
NSTEMI,5,Topic_1,甲胎蛋白AFP,0.00018598435
NSTEMI,5,Topic_1,依洛尤单抗（外购）140mg皮下注射,0.0001859843
NSTEMI,5,Topic_1,甲氧氯普胺片,0.00018598426
NSTEMI,5,Topic_1,透析后,0.00018598411
NSTEMI,5,Topic_1,CT心脏冠状动脉平扫＋CTA,0.00018598398
NSTEMI,5,Topic_1,"白天用,每天一次,外用",0.00018598397
NSTEMI,5,Topic_1,复方消化酶胶囊,0.00018598378
NSTEMI,5,Topic_1,风湿三项,0.00018598374
NSTEMI,5,Topic_1,到血透室行血液透析,0.00018598372
NSTEMI,5,Topic_1,DR下肢全长正位*(３),0.00018598368
NSTEMI,5,Topic_1,甲硝唑片,0.00018598356
NSTEMI,5,Topic_1,观察术侧足背动脉情况,0.00018598342
NSTEMI,5,Topic_1,长嘱葡萄糖组液不加胰岛素,0.00018598333
NSTEMI,5,Topic_1,门冬胰岛素30注射液(特充),0.00018598327
NSTEMI,5,Topic_1,CT颅脑平扫＋头部动脉CTA,0.0001859832
NSTEMI,5,Topic_1,血气分析,0.00018598314
NSTEMI,5,Topic_1,肠内营养乳剂(TPF-D),0.00018598312
NSTEMI,5,Topic_1,血液透析执行,0.0001859831
NSTEMI,5,Topic_1,二甲双胍维格列汀片,0.00018598275
NSTEMI,5,Topic_1,后扩球囊(41300150湖南埃普特),0.00018598275
NSTEMI,5,Topic_1,无创辅助通气,0.00018598254
NSTEMI,5,Topic_1,注射用美罗培南,0.00018598254
NSTEMI,5,Topic_1,速度60ml,0.00018598247
NSTEMI,5,Topic_1,ABO+RH血型,0.00018598243
NSTEMI,5,Topic_1,地西泮注射液,0.00018598235
NSTEMI,5,Topic_1,氨溴索组执行一次,0.00018598232
NSTEMI,5,Topic_1,肠内营养液配置,0.00018598225
NSTEMI,5,Topic_1,随机尿蛋白电泳[外],0.0001859821
NSTEMI,5,Topic_1,拟行CRRT,0.00018598202
NSTEMI,5,Topic_1,药物洗脱冠脉支架系统CoronaryStentSystem(RSINT22530X爱尔兰美敦力),0.00018598193
NSTEMI,5,Topic_1,卡泊三醇软膏,0.00018598192
NSTEMI,5,Topic_1,门冬胰岛素30注射液(笔芯),0.00018598189
NSTEMI,5,Topic_1,行床旁CRP,0.00018598187
NSTEMI,5,Topic_1,马来酸左氨氯地平片,0.00018598184
NSTEMI,5,Topic_1,尼可刹米注射液,0.00018598184
NSTEMI,5,Topic_1,复方氟米松软膏,0.00018598184
NSTEMI,5,Topic_1,每小时监测血糖,0.0001859816
NSTEMI,5,Topic_1,糖化血红蛋白,0.00018598152
NSTEMI,5,Topic_1,碳酸钙片,0.00018598148
NSTEMI,5,Topic_1,药物支架,0.00018598126
NSTEMI,5,Topic_1,速度6u,0.00018598126
NSTEMI,5,Topic_1,曲美布汀片,0.0001859812
NSTEMI,5,Topic_1,甲状旁腺激素PTH,0.00018598112
NSTEMI,5,Topic_1,"晚上用,每天一次,外用",0.00018598094
NSTEMI,5,Topic_1,肝素盐水1:2封管,0.00018598091
NSTEMI,5,Topic_1,注射用青霉素钠,0.0001859809
NSTEMI,5,Topic_1,枸橼酸钾缓释片,0.00018598071
NSTEMI,5,Topic_1,DR髋关节侧位(左侧)(床旁),0.00018598068
NSTEMI,5,Topic_1,每天2次,0.0001859806
NSTEMI,5,Topic_1,颈部,0.00018598058
NSTEMI,5,Topic_1,外用人表皮生长因子,0.00018598058
NSTEMI,5,Topic_1,Q1h测血糖，当血糖＜13.9mmol,0.00018598037
NSTEMI,5,Topic_1,拟行冠脉造影+PCI术,0.00018598029
NSTEMI,5,Topic_1,维生素C注射液,0.00018575811
NSTEMI,5,Topic_1,胺碘酮注射液,0.00018575788
NSTEMI,5,Topic_1,奥美拉唑肠溶胶囊,0.00018567554
NSTEMI,5,Topic_1,氯雷他定片,0.00018558222
NSTEMI,5,Topic_1,血管彩超：颈、椎动脉+锁骨下动脉,0.00018558218
NSTEMI,5,Topic_1,交叉配血,0.00018558216
NSTEMI,5,Topic_1,阿罗洛尔片,0.00018528075
NSTEMI,5,Topic_1,维生素C片,0.00018527958
NSTEMI,5,Topic_1,DSA(旋磨）,0.000185279
NSTEMI,5,Topic_1,赖脯胰岛素注射液,0.00018527886
NSTEMI,5,Topic_1,PTCA导丝(AGH143090日本ASAHI),0.0001852785
NSTEMI,5,Topic_1,冠脉扩张球囊(MIMITREK直径1.2mm长度：6,0.00018527593
NSTEMI,5,Topic_1,人促红素注射液,0.00018498872
NSTEMI,5,Topic_1,双歧杆菌乳杆菌三联活菌片,0.00018498857
NSTEMI,5,Topic_1,DR胸部(心脏)正侧(或正斜)位片*(2),0.00018498852
NSTEMI,5,Topic_1,单硝酸异山梨酯缓释胶囊,0.00018497552
NSTEMI,5,Topic_1,布地奈德混悬液,0.00018483233
NSTEMI,5,Topic_1,血管炎三项,0.00018473425
NSTEMI,5,Topic_1,常规心电图(心律失常),0.00018473424
NSTEMI,5,Topic_1,MR颅脑平扫(1.5T),0.0001847342
NSTEMI,5,Topic_1,免疫功能六项,0.00018473416
NSTEMI,5,Topic_1,华法林钠片,0.00018473415
NSTEMI,5,Topic_1,碘克沙醇注射液,0.00018473412
NSTEMI,5,Topic_1,贝前列素钠片,0.0001847341
NSTEMI,5,Topic_1,盐酸地尔硫卓片,0.0001847341
NSTEMI,5,Topic_1,乌拉地尔注射液,0.00018473406
NSTEMI,5,Topic_1,血气+离子+乳酸*2,0.00018473405
NSTEMI,5,Topic_1,CT颅脑平扫,0.00018473402
NSTEMI,5,Topic_1,尿素氮BUN,0.00018473397
NSTEMI,5,Topic_1,丁苯酞氯化钠注射液,0.00018473397
NSTEMI,5,Topic_1,心电图检查加收(床旁检查),0.00018466984
NSTEMI,5,Topic_1,多通道十二导联心电图检查,0.00018466946
NSTEMI,5,Topic_1,人血白蛋白,0.00018466912
NSTEMI,5,Topic_1,日常生活能力评定,0.00018458602
NSTEMI,5,Topic_1,咪达唑仑注射液,0.00018458543
NSTEMI,5,Topic_1,血沉ESR,0.000184585
NSTEMI,5,Topic_1,乳酸脱氢酶LDH,0.00018458455
NSTEMI,5,Topic_1,多巴酚丁胺注射液,0.00018458442
NSTEMI,5,Topic_1,心内科常规护理,0.0001845842
NSTEMI,5,Topic_1,床边心电图,0.00018458413
NSTEMI,5,Topic_1,葡萄糖氯化钠注射液,0.00018445724
NSTEMI,5,Topic_1,培哚普利氨氯地平片,0.00018443243
NSTEMI,5,Topic_1,利伐沙班片,0.00018430092
NSTEMI,5,Topic_1,人乳头瘤病毒(HPV)核酸检测-杂交捕获法,0.00018414526
NSTEMI,5,Topic_1,唑吡坦片,0.0001840741
NSTEMI,5,Topic_1,吗啡注射液,0.00018401543
NSTEMI,5,Topic_1,肝功五项,0.0001840117
NSTEMI,5,Topic_1,氢化可的松片,0.00018400568
NSTEMI,5,Topic_1,常规心电附加[附加导联加收]9元,0.00018400473
NSTEMI,5,Topic_1,遥测心电监护,0.00018400436
NSTEMI,5,Topic_1,复方氨基酸注射液(18AA),0.0001840025
NSTEMI,5,Topic_1,红霉素眼膏,0.0001840011
NSTEMI,5,Topic_1,痰涂片找抗酸杆菌,0.00018400086
NSTEMI,5,Topic_1,左氧氟沙星氯化钠注射液,0.00018400038
NSTEMI,5,Topic_1,多潘立酮片,0.00018400002
NSTEMI,5,Topic_1,长嘱糖盐组液体执行一半,0.00018399955
NSTEMI,5,Topic_1,尿早期肾损伤四项,0.00018399915
NSTEMI,5,Topic_1,术侧加压包扎3小时,0.00018399776
NSTEMI,5,Topic_1,拟于DSA室行CAG+PCI术,0.00018399757
NSTEMI,5,Topic_1,DR颈椎正侧＋双斜位*(4),0.0001839975
NSTEMI,5,Topic_1,血气分析+离子四项+乳酸*3,0.00018399743
NSTEMI,5,Topic_1,动态心电图+心率变异性分析,0.00018399717
NSTEMI,5,Topic_1,格列美脲片,0.00018399699
NSTEMI,5,Topic_1,尿β2微球蛋白,0.00018399686
NSTEMI,5,Topic_1,24小时尿尿酸,0.00018399663
NSTEMI,5,Topic_1,沙美特罗替卡松粉吸入剂,0.00018399644
NSTEMI,5,Topic_1,CT颅脑平扫＋增强＋三维成像,0.00018399631
NSTEMI,5,Topic_1,苯溴马隆片,0.00018399619
NSTEMI,5,Topic_1,高灵敏丙肝RNA定量,0.000183996
NSTEMI,5,Topic_1,血管彩超：双下肢动脉,0.00018399562
NSTEMI,5,Topic_1,12am,0.00018399522
NSTEMI,5,Topic_1,复方谷氨酰胺肠溶胶囊,0.00018399503
NSTEMI,5,Topic_1,葡萄糖注射液(50%),0.0001839949
NSTEMI,5,Topic_1,尼可地尔片,0.00018399482
NSTEMI,5,Topic_1,肠内营养粉剂(整蛋白型),0.00018399465
NSTEMI,5,Topic_1,阿奇霉素片,0.00018399449
NSTEMI,5,Topic_1,维生素D(25羟）,0.00018399446
NSTEMI,5,Topic_1,外用重组人表皮生长因子,0.00018399445
NSTEMI,5,Topic_1,氨茶碱片,0.00018399436
NSTEMI,5,Topic_1,尿道口护理,0.00018399411
NSTEMI,5,Topic_1,复方血栓通胶囊,0.00018399407
NSTEMI,5,Topic_1,多糖铁复合物胶囊,0.00018399338
NSTEMI,5,Topic_1,CT胸部平扫+HRCT(高分辨CT),0.00018399332
NSTEMI,5,Topic_1,麝香保心丸,0.00018399276
NSTEMI,5,Topic_1,40mg硝酸甘油输毕后更换剂量,0.00018399251
NSTEMI,5,Topic_1,磷酸腺嘌呤片(维生素B4),0.00018399232
NSTEMI,5,Topic_1,长嘱舒普深执行1次,0.00018399168
NSTEMI,5,Topic_1,阿托品注射液,0.00018396662
NSTEMI,5,Topic_1,吸入用乙酰半胱氨酸溶液,0.00018396376
NSTEMI,5,Topic_1,*血压监测,0.00018396376
NSTEMI,5,Topic_1,氟比洛芬凝胶贴膏,0.00018396371
NSTEMI,5,Topic_1,碳酸钙D3片,0.00018391456
NSTEMI,5,Topic_1,氨溴索分散片,0.00018379604
NSTEMI,5,Topic_1,心脏彩超：三维心脏彩超及心功能测定,0.00018379575
NSTEMI,5,Topic_1,利格列汀片,0.00018377135
NSTEMI,5,Topic_1,泮托拉唑钠肠溶片,0.00018371594
NSTEMI,5,Topic_1,多巴胺注射液,0.00018371272
NSTEMI,5,Topic_1,葡萄糖注射液(5%),0.00018346882
NSTEMI,5,Topic_1,氯化钾缓释片,0.0001834437
NSTEMI,5,Topic_1,非布司他片,0.00018335707
NSTEMI,5,Topic_1,缬沙坦氨氯地平片(I),0.00018335368
NSTEMI,5,Topic_1,氟哌噻吨美利曲辛片,0.00018330525
NSTEMI,5,Topic_1,胰岛素注射液,0.0001833051
NSTEMI,5,Topic_1,门冬胰岛素注射液(笔芯),0.00018330323
NSTEMI,5,Topic_1,特拉唑嗪片,0.00018330304
NSTEMI,5,Topic_1,DR胸部正侧位片(床旁),0.00018330272
NSTEMI,5,Topic_1,电解质六项,0.00018327523
NSTEMI,5,Topic_1,曲马多注射液,0.00018325073
NSTEMI,5,Topic_1,DR胸部正位片(床旁),0.00018325036
NSTEMI,5,Topic_1,彩超：肝胆脾胰,0.00018321729
NSTEMI,5,Topic_1,非洛地平缓释片,0.00018318948
NSTEMI,5,Topic_1,艾司唑仑片,0.00018308194
NSTEMI,5,Topic_1,洛索洛芬钠片,0.0001830388
NSTEMI,5,Topic_1,凝血酶原时间PT,0.0001830375
NSTEMI,5,Topic_1,ENA多肽抗体谱,0.00018296337
NSTEMI,5,Topic_1,蒙脱石散剂,0.00018290084
NSTEMI,5,Topic_1,血管彩超：颈、椎、锁骨下动脉,0.00018289867
NSTEMI,5,Topic_1,沙库巴曲缬沙坦片,0.00018282265
NSTEMI,5,Topic_1,血常规五分类+hsCRP,0.00018280312
NSTEMI,5,Topic_1,卧床休息,0.0001828005
NSTEMI,5,Topic_1,硝酸甘油注射液,0.00018275566
NSTEMI,5,Topic_1,氨溴索片,0.00018274716
NSTEMI,5,Topic_1,复方氯化钠注射液,0.0001827104
NSTEMI,5,Topic_1,抗核抗体ANA,0.00018265523
NSTEMI,5,Topic_1,盐酸右美托咪定注射液,0.00018265501
NSTEMI,5,Topic_1,多磺酸粘多糖乳膏,0.00018258658
NSTEMI,5,Topic_1,心脏彩超：床旁心脏彩超,0.00018258313
NSTEMI,5,Topic_1,达格列净片,0.00018257395
NSTEMI,5,Topic_1,凝血四项+D-D,0.00018257297
NSTEMI,5,Topic_1,螺内酯片,0.00018257294
NSTEMI,5,Topic_1,心电监测,0.00018256037
NSTEMI,5,Topic_1,三联三通板,0.00018252127
NSTEMI,5,Topic_1,尿沉渣镜检,0.00018247457
NSTEMI,5,Topic_1,比索洛尔片,0.00018235606
NSTEMI,5,Topic_1,尿毒清颗粒,0.00018234848
NSTEMI,5,Topic_1,艾普拉唑肠溶片,0.00018231277
NSTEMI,5,Topic_1,大便常规+隐血,0.00018229695
NSTEMI,5,Topic_1,肾功五项,0.00018229272
NSTEMI,5,Topic_1,常规心电图检查(三通道、十二通道加收),0.0001822769
NSTEMI,5,Topic_1,抗双链DNA抗体ds-DNA,0.00018227483
NSTEMI,5,Topic_1,肝酶五项,0.00018227418
NSTEMI,5,Topic_1,呋塞米注射液,0.00018218398
NSTEMI,5,Topic_1,NT-B型钠尿肽NT-BNP,0.00018215945
NSTEMI,5,Topic_1,阿司匹林肠溶片,0.0001821553
NSTEMI,5,Topic_1,瑞特血糖试纸(GS300：50片,0.00018214589
NSTEMI,5,Topic_1,肌钙蛋白I,0.000182119
NSTEMI,5,Topic_1,肌酸激酶同工酶CK-MB,0.00018211482
NSTEMI,5,Topic_1,BD胰岛素注射笔针头(31G*5mm),0.0001821105
NSTEMI,5,Topic_1,电脑血糖监测,0.00018209881
NSTEMI,5,Topic_1,呋塞米片,0.0001820563
NSTEMI,5,Topic_1,肌酸激酶CK,0.00018205271
NSTEMI,5,Topic_1,艾司奥美拉唑镁肠溶片,0.00018204337
NSTEMI,5,Topic_1,随机尿二项,0.0001820041
NSTEMI,5,Topic_1,乙肝病毒DNA,0.00018200405
NSTEMI,5,Topic_1,III级护理,0.00018200361
NSTEMI,5,Topic_1,乙肝五项定量,0.00018200358
NSTEMI,5,Topic_1,行床边CRRT,0.00018200352
NSTEMI,5,Topic_1,替格瑞洛片,0.0001819802
NSTEMI,5,Topic_1,雷贝拉唑钠肠溶片,0.00018190176
NSTEMI,5,Topic_1,门冬胰岛素注射液(特充),0.0001818815
NSTEMI,5,Topic_1,达比加群酯胶囊,0.00018186236
NSTEMI,5,Topic_1,白蛋白ALB,0.00018186217
NSTEMI,5,Topic_1,二甲双胍片,0.00018182231
NSTEMI,5,Topic_1,肌酐Cr,0.00018182163
NSTEMI,5,Topic_1,异舒吉20mg,0.0001818169
NSTEMI,5,Topic_1,CT颅脑平扫(螺旋),0.00018181682
NSTEMI,5,Topic_1,复方氨基酸注射液(15AA),0.00018181639
NSTEMI,5,Topic_1,双氯芬酸二乙胺乳胶剂,0.00018177499
NSTEMI,5,Topic_1,低流量给氧,0.00018173493
NSTEMI,5,Topic_1,厄贝沙坦片,0.00018172753
NSTEMI,5,Topic_1,大便常规+隐血(体液),0.0001816509
NSTEMI,5,Topic_1,Ⅰ级护理,0.00018160892
NSTEMI,5,Topic_1,甘精胰岛素注射液（预填充）,0.00018159798
NSTEMI,5,Topic_1,DR胸部(心脏)正位片*(1),0.00018157861
NSTEMI,5,Topic_1,注射用艾普拉唑,0.00018154475
NSTEMI,5,Topic_1,冠脉扩张球囊(Tazuna各规格日本泰尔茂),0.00018154315
NSTEMI,5,Topic_1,阿普唑仑片,0.00018152961
NSTEMI,5,Topic_1,指引导丝,0.00018143209
NSTEMI,5,Topic_2,肌钙蛋白I,0.065899014
NSTEMI,5,Topic_2,NT-B型钠尿肽NT-BNP,0.056689702
NSTEMI,5,Topic_2,肾功五项,0.052725818
NSTEMI,5,Topic_2,阿司匹林肠溶片,0.052023493
NSTEMI,5,Topic_2,替格瑞洛片,0.047750093
NSTEMI,5,Topic_2,血常规五分类+hsCRP,0.042743262
NSTEMI,5,Topic_2,沙库巴曲缬沙坦片,0.029551188
NSTEMI,5,Topic_2,凝血四项+D-D,0.0252306
NSTEMI,5,Topic_2,泮托拉唑钠肠溶片,0.022193586
NSTEMI,5,Topic_2,三联三通板,0.017832685
NSTEMI,5,Topic_2,呋塞米片,0.01748122
NSTEMI,5,Topic_2,肌酸激酶同工酶CK-MB,0.017003357
NSTEMI,5,Topic_2,肌酸激酶CK,0.016464015
NSTEMI,5,Topic_2,螺内酯片,0.015309682
NSTEMI,5,Topic_2,氯化钾缓释片,0.014741675
NSTEMI,5,Topic_2,达格列净片,0.013871121
NSTEMI,5,Topic_2,电脑血糖监测,0.013159915
